"subject" "activity" "feature" "average"
22 "STANDING" "frequencybodyaccmeanz" -0.263372821534921
22 "STANDING" "frequencybodyaccstdx" -0.322959957015873
22 "STANDING" "frequencybodyaccstdy" -0.0546519169142857
22 "STANDING" "frequencybodyaccstdz" 0.0732022874809524
22 "STANDING" "frequencybodygyrojerkmagmean" -0.655620517460317
22 "STANDING" "frequencybodygyrojerkmagstd" -0.681806835714286
22 "STANDING" "frequencybodygyromagmean" -0.418398828730159
22 "STANDING" "frequencybodygyromagstd" -0.28870138515873
22 "STANDING" "frequencybodygyromeanx" -0.374003052285714
22 "STANDING" "frequencybodygyromeany" -0.409068935238095
22 "STANDING" "frequencybodygyromeanz" -0.25347192047619
22 "STANDING" "frequencybodygyrostdx" -0.463170269249206
22 "STANDING" "frequencybodygyrostdy" -0.200755748571429
22 "STANDING" "frequencybodygyrostdz" -0.220696112238095
22 "STANDING" "timebodyaccjerkmagmean" -0.418182117873016
22 "STANDING" "timebodyaccjerkmagstd" -0.333859395126984
22 "STANDING" "timebodyaccjerkmeanx" 0.080458660518254
22 "STANDING" "timebodyaccjerkmeany" -0.0216050900142857
22 "STANDING" "timebodyaccjerkmeanz" 0.0125558179714286
22 "STANDING" "timebodyaccjerkstdx" -0.35787439515873
22 "STANDING" "timebodyaccjerkstdy" -0.368088677034921
22 "STANDING" "timebodyaccjerkstdz" -0.606939969047619
22 "STANDING" "timebodyaccmagmean" -0.118098931085397
22 "STANDING" "timebodyaccmagstd" -0.219218900650794
22 "STANDING" "timebodyaccmeanx" 0.258052820095238
22 "STANDING" "timebodyaccmeany" -0.0239008867080952
22 "STANDING" "timebodyaccmeanz" -0.146325144380952
22 "STANDING" "timebodyaccstdx" -0.316861162334921
22 "STANDING" "timebodyaccstdy" -0.0463955878063492
22 "STANDING" "timebodyaccstdz" 0.0199608424666667
22 "STANDING" "timebodygyrojerkmagmean" -0.614747325555556
22 "STANDING" "timebodygyrojerkmagstd" -0.656314634285714
22 "STANDING" "timebodygyrojerkmeanx" -0.0760719022412698
22 "STANDING" "timebodygyrojerkmeany" -0.0363972174301587
22 "STANDING" "timebodygyrojerkmeanz" -0.0384498331222222
22 "STANDING" "timebodygyrojerkstdx" -0.575180652539683
22 "STANDING" "timebodygyrojerkstdy" -0.657108346507936
22 "STANDING" "timebodygyrojerkstdz" -0.547612094285714
22 "STANDING" "timebodygyromagmean" -0.140406024379365
22 "STANDING" "timebodygyromagstd" -0.258290425793651
22 "STANDING" "timebodygyromeanx" -0.0248025516180952
22 "STANDING" "timebodygyromeany" -0.0520226539984127
22 "STANDING" "timebodygyromeanz" 0.0813461388412698
22 "STANDING" "timebodygyrostdx" -0.438440819198413
22 "STANDING" "timebodygyrostdy" -0.263128366185714
22 "STANDING" "timebodygyrostdz" -0.167819976580952
22 "STANDING" "timegravityaccmagmean" -0.118098931085397
22 "STANDING" "timegravityaccmagstd" -0.219218900650794
22 "STANDING" "timegravityaccmeanx" 0.847595215873016
22 "STANDING" "timegravityaccmeany" -0.28223941168254
22 "STANDING" "timegravityaccmeanz" -0.174189401181619
22 "STANDING" "timegravityaccstdx" -0.942603805873016
22 "STANDING" "timegravityaccstdy" -0.92424883968254
22 "STANDING" "timegravityaccstdz" -0.862458451587302
22 "WALKING" "frequencybodyaccjerkmagmean" -0.3791192675
22 "WALKING" "frequencybodyaccjerkmagstd" -0.377109782347826
22 "WALKING" "frequencybodyaccjerkmeanx" -0.486137800434783
22 "WALKING" "frequencybodyaccjerkmeany" -0.305133441304348
22 "WALKING" "frequencybodyaccjerkmeanz" -0.663421444782609
22 "WALKING" "frequencybodyaccjerkstdx" -0.50008181276087
22 "WALKING" "frequencybodyaccjerkstdy" -0.251477197163044
22 "WALKING" "frequencybodyaccjerkstdz" -0.709224542173913
22 "WALKING" "frequencybodyaccmagmean" -0.49473300173913
22 "WALKING" "frequencybodyaccmagstd" -0.681004996956522
22 "WALKING" "frequencybodyaccmeanx" -0.518548094782609
22 "WALKING" "frequencybodyaccmeany" -0.263997607708696
22 "WALKING" "frequencybodyaccmeanz" -0.597072112391304
22 "WALKING" "frequencybodyaccstdx" -0.590511950217391
22 "WALKING" "frequencybodyaccstdy" -0.374339925195652
22 "WALKING" "frequencybodyaccstdz" -0.604928728043478
22 "WALKING" "frequencybodygyrojerkmagmean" -0.670470543913044
22 "WALKING" "frequencybodygyrojerkmagstd" -0.641096444130435
22 "WALKING" "frequencybodygyromagmean" -0.636100644782609
22 "WALKING" "frequencybodygyromagstd" -0.737164619130435
22 "WALKING" "frequencybodygyromeanx" -0.552770429347826
22 "WALKING" "frequencybodygyromeany" -0.663035411304348
22 "WALKING" "frequencybodygyromeanz" -0.530903798695652
22 "WALKING" "frequencybodygyrostdx" -0.697725700869565
22 "WALKING" "frequencybodygyrostdy" -0.659038922608696
22 "WALKING" "frequencybodygyrostdz" -0.660550549347826
22 "WALKING" "timebodyaccjerkmagmean" -0.463845994434783
22 "WALKING" "timebodyaccjerkmagstd" -0.376523107293478
22 "WALKING" "timebodyaccjerkmeanx" 0.067493314175
22 "WALKING" "timebodyaccjerkmeany" 0.00705291390652174
22 "WALKING" "timebodyaccjerkmeanz" 0.0177768008530435
22 "WALKING" "timebodyaccjerkstdx" -0.469525044013043
22 "WALKING" "timebodyaccjerkstdy" -0.255302065919565
22 "WALKING" "timebodyaccjerkstdz" -0.686892083043478
22 "WALKING" "timebodyaccmagmean" -0.469769386521739
22 "WALKING" "timebodyaccmagstd" -0.566381470434783
22 "WALKING" "timebodyaccmeanx" 0.280162538695652
22 "WALKING" "timebodyaccmeany" -0.0174268502413043
22 "WALKING" "timebodyaccmeanz" -0.10511977
22 "WALKING" "timebodyaccstdx" -0.568494168695652
22 "WALKING" "timebodyaccstdy" -0.3060746984
22 "WALKING" "timebodyaccstdz" -0.580665955217391
22 "WALKING" "timebodygyrojerkmagmean" -0.645102600434783
22 "WALKING" "timebodygyrojerkmagstd" -0.645783963478261
22 "WALKING" "timebodygyrojerkmeanx" -0.089815508173913
22 "WALKING" "timebodygyrojerkmeany" -0.0418436464369565
22 "WALKING" "timebodygyrojerkmeanz" -0.0506608315282609
22 "WALKING" "timebodygyrojerkstdx" -0.516639967173913
22 "WALKING" "timebodygyrojerkstdy" -0.710006203695652
22 "WALKING" "timebodygyrojerkstdz" -0.557403329782609
22 "WALKING" "timebodygyromagmean" -0.574289984130435
22 "WALKING" "timebodygyromagstd" -0.657206622826087
22 "WALKING" "timebodygyromeanx" -0.04991808114
22 "WALKING" "timebodygyromeany" -0.058553506173913
22 "WALKING" "timebodygyromeanz" 0.0883144416521739
22 "WALKING" "timebodygyrostdx" -0.662336235652174
22 "WALKING" "timebodygyrostdy" -0.658604968043478
22 "WALKING" "timebodygyrostdz" -0.598523804130435
22 "WALKING" "timegravityaccmagmean" -0.469769386521739
22 "WALKING" "timegravityaccmagstd" -0.566381470434783
22 "WALKING" "timegravityaccmeanx" 0.52905131326087
22 "WALKING" "timegravityaccmeany" -0.0544801286956522
22 "WALKING" "timegravityaccmeanz" 0.244899799782609
22 "WALKING" "timegravityaccstdx" -0.96714708826087
22 "WALKING" "timegravityaccstdy" -0.976309008695652
22 "WALKING" "timegravityaccstdz" -0.975712069782609
22 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmagmean" 0.0180291798361111
22 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmagstd" 0.025540861875
22 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmeanx" -0.0886790929722222
22 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmeany" -0.00537434063888889
22 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmeanz" -0.42864731675
22 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkstdx" -0.123302928861111
22 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkstdy" 0.0282199390833333
22 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkstdz" -0.521223020277778
22 "WALKING_DOWNSTAIRS" "frequencybodyaccmagmean" -0.0182160567777778
22 "WALKING_DOWNSTAIRS" "frequencybodyaccmagstd" -0.301692154833333
22 "WALKING_DOWNSTAIRS" "frequencybodyaccmeanx" -0.109955151369444
22 "WALKING_DOWNSTAIRS" "frequencybodyaccmeany" 0.132133542305556
22 "WALKING_DOWNSTAIRS" "frequencybodyaccmeanz" -0.301699519722222
22 "WALKING_DOWNSTAIRS" "frequencybodyaccstdx" -0.206790435361111
22 "WALKING_DOWNSTAIRS" "frequencybodyaccstdy" 0.00731947663888889
22 "WALKING_DOWNSTAIRS" "frequencybodyaccstdz" -0.330409825791667
22 "WALKING_DOWNSTAIRS" "frequencybodygyrojerkmagmean" -0.485917380166667
22 "WALKING_DOWNSTAIRS" "frequencybodygyrojerkmagstd" -0.447971054333333
22 "WALKING_DOWNSTAIRS" "frequencybodygyromagmean" -0.433370665777778
22 "WALKING_DOWNSTAIRS" "frequencybodygyromagstd" -0.522757663333333
22 "WALKING_DOWNSTAIRS" "frequencybodygyromeanx" -0.32344541795
22 "WALKING_DOWNSTAIRS" "frequencybodygyromeany" -0.450224577861111
22 "WALKING_DOWNSTAIRS" "frequencybodygyromeanz" -0.238824046275
22 "WALKING_DOWNSTAIRS" "frequencybodygyrostdx" -0.525653979277778
22 "WALKING_DOWNSTAIRS" "frequencybodygyrostdy" -0.488914065555556
22 "WALKING_DOWNSTAIRS" "frequencybodygyrostdz" -0.498968002222222
22 "WALKING_DOWNSTAIRS" "timebodyaccjerkmagmean" -0.144486495263889
22 "WALKING_DOWNSTAIRS" "timebodyaccjerkmagstd" 0.0253797328055556
22 "WALKING_DOWNSTAIRS" "timebodyaccjerkmeanx" 0.103209828861111
22 "WALKING_DOWNSTAIRS" "timebodyaccjerkmeany" 0.0319630136666667
22 "WALKING_DOWNSTAIRS" "timebodyaccjerkmeanz" -0.0307246032166667
22 "WALKING_DOWNSTAIRS" "timebodyaccjerkstdx" -0.0637014507722222
22 "WALKING_DOWNSTAIRS" "timebodyaccjerkstdy" 0.0445523245888889
22 "WALKING_DOWNSTAIRS" "timebodyaccjerkstdz" -0.475671191944444
22 "WALKING_DOWNSTAIRS" "timebodyaccmagmean" -0.0942352944055556
22 "WALKING_DOWNSTAIRS" "timebodyaccmagstd" -0.105752983166667
22 "WALKING_DOWNSTAIRS" "timebodyaccmeanx" 0.280129238333333
22 "WALKING_DOWNSTAIRS" "timebodyaccmeany" -0.021564893565
22 "WALKING_DOWNSTAIRS" "timebodyaccmeanz" -0.118431763638889
22 "WALKING_DOWNSTAIRS" "timebodyaccstdx" -0.17695805225
22 "WALKING_DOWNSTAIRS" "timebodyaccstdy" 0.0978081082777778
22 "WALKING_DOWNSTAIRS" "timebodyaccstdz" -0.282913426583333
22 "WALKING_DOWNSTAIRS" "timebodygyrojerkmagmean" -0.485701927222222
22 "WALKING_DOWNSTAIRS" "timebodygyrojerkmagstd" -0.451634764277778
22 "WALKING_DOWNSTAIRS" "timebodygyrojerkmeanx" -0.0554684214166667
22 "WALKING_DOWNSTAIRS" "timebodygyrojerkmeany" -0.0439186669444444
22 "WALKING_DOWNSTAIRS" "timebodygyrojerkmeanz" -0.0546738061944444
22 "WALKING_DOWNSTAIRS" "timebodygyrojerkstdx" -0.342831881138889
22 "WALKING_DOWNSTAIRS" "timebodygyrojerkstdy" -0.547688473333333
22 "WALKING_DOWNSTAIRS" "timebodygyrojerkstdz" -0.3248633455
22 "WALKING_DOWNSTAIRS" "timebodygyromagmean" -0.318400517494444
22 "WALKING_DOWNSTAIRS" "timebodygyromagstd" -0.4246568435
22 "WALKING_DOWNSTAIRS" "timebodygyromeanx" -0.101011288115833
22 "WALKING_DOWNSTAIRS" "timebodygyromeany" -0.0136519070833333
22 "WALKING_DOWNSTAIRS" "timebodygyromeanz" 0.0876957938888889
22 "WALKING_DOWNSTAIRS" "timebodygyrostdx" -0.476034943416667
22 "WALKING_DOWNSTAIRS" "timebodygyrostdy" -0.468795854166667
22 "WALKING_DOWNSTAIRS" "timebodygyrostdz" -0.384382543555556
22 "WALKING_DOWNSTAIRS" "timegravityaccmagmean" -0.0942352944055556
22 "WALKING_DOWNSTAIRS" "timegravityaccmagstd" -0.105752983166667
22 "WALKING_DOWNSTAIRS" "timegravityaccmeanx" 0.896944054166667
22 "WALKING_DOWNSTAIRS" "timegravityaccmeany" -0.334822208888889
22 "WALKING_DOWNSTAIRS" "timegravityaccmeanz" 0.0506787116861111
22 "WALKING_DOWNSTAIRS" "timegravityaccstdx" -0.960633918888889
22 "WALKING_DOWNSTAIRS" "timegravityaccstdy" -0.954096020277778
22 "WALKING_DOWNSTAIRS" "timegravityaccstdz" -0.950163687222222
22 "WALKING_UPSTAIRS" "frequencybodyaccjerkmagmean" 0.0547779259047619
22 "WALKING_UPSTAIRS" "frequencybodyaccjerkmagstd" 0.040958552702381
22 "WALKING_UPSTAIRS" "frequencybodyaccjerkmeanx" -0.0364201007357143
22 "WALKING_UPSTAIRS" "frequencybodyaccjerkmeany" 0.0112102639190476
22 "WALKING_UPSTAIRS" "frequencybodyaccjerkmeanz" -0.40234425897619
22 "WALKING_UPSTAIRS" "frequencybodyaccjerkstdx" -0.123890196459524
22 "WALKING_UPSTAIRS" "frequencybodyaccjerkstdy" -0.00909798526190476
22 "WALKING_UPSTAIRS" "frequencybodyaccjerkstdz" -0.512151965238095
22 "WALKING_UPSTAIRS" "frequencybodyaccmagmean" 0.0858625578047619
22 "WALKING_UPSTAIRS" "frequencybodyaccmagstd" -0.192854060145238
22 "WALKING_UPSTAIRS" "frequencybodyaccmeanx" -0.052346280652381
22 "WALKING_UPSTAIRS" "frequencybodyaccmeany" 0.164032567023571
22 "WALKING_UPSTAIRS" "frequencybodyaccmeanz" -0.258800207428571
22 "WALKING_UPSTAIRS" "frequencybodyaccstdx" -0.137323771514286
22 "WALKING_UPSTAIRS" "frequencybodyaccstdy" 0.0863959261166667
22 "WALKING_UPSTAIRS" "frequencybodyaccstdz" -0.235328215071429
22 "WALKING_UPSTAIRS" "frequencybodygyrojerkmagmean" -0.486508920690476
22 "WALKING_UPSTAIRS" "frequencybodygyrojerkmagstd" -0.4806822495
22 "WALKING_UPSTAIRS" "frequencybodygyromagmean" -0.391496180928571
22 "WALKING_UPSTAIRS" "frequencybodygyromagstd" -0.41828683552381
22 "WALKING_UPSTAIRS" "frequencybodygyromeanx" -0.248949281592857
22 "WALKING_UPSTAIRS" "frequencybodygyromeany" -0.446897161785714
22 "WALKING_UPSTAIRS" "frequencybodygyromeanz" -0.223004527183333
22 "WALKING_UPSTAIRS" "frequencybodygyrostdx" -0.440332433595238
22 "WALKING_UPSTAIRS" "frequencybodygyrostdy" -0.470251084047619
22 "WALKING_UPSTAIRS" "frequencybodygyrostdz" -0.458914784285714
22 "WALKING_UPSTAIRS" "timebodyaccjerkmagmean" -0.130668988142857
22 "WALKING_UPSTAIRS" "timebodyaccjerkmagstd" 0.0530276604547619
22 "WALKING_UPSTAIRS" "timebodyaccjerkmeanx" 0.0624820689230952
22 "WALKING_UPSTAIRS" "timebodyaccjerkmeany" -0.00492530984047619
22 "WALKING_UPSTAIRS" "timebodyaccjerkmeanz" 0.0180091482714286
22 "WALKING_UPSTAIRS" "timebodyaccjerkstdx" -0.0347977663333333
22 "WALKING_UPSTAIRS" "timebodyaccjerkstdy" 0.0369037457142857
22 "WALKING_UPSTAIRS" "timebodyaccjerkstdz" -0.457602670952381
22 "WALKING_UPSTAIRS" "timebodyaccmagmean" -0.0315275493095238
22 "WALKING_UPSTAIRS" "timebodyaccmagstd" 0.0106739345142857
22 "WALKING_UPSTAIRS" "timebodyaccmeanx" 0.269860497833333
22 "WALKING_UPSTAIRS" "timebodyaccmeany" -0.0281259204790476
22 "WALKING_UPSTAIRS" "timebodyaccmeanz" -0.115542460119048
22 "WALKING_UPSTAIRS" "timebodyaccstdx" -0.110563813642857
22 "WALKING_UPSTAIRS" "timebodyaccstdy" 0.163265878921429
22 "WALKING_UPSTAIRS" "timebodyaccstdz" -0.20008670147619
22 "WALKING_UPSTAIRS" "timebodygyrojerkmagmean" -0.497282942142857
22 "WALKING_UPSTAIRS" "timebodygyrojerkmagstd" -0.467066865952381
22 "WALKING_UPSTAIRS" "timebodygyrojerkmeanx" -0.0749387931428571
22 "WALKING_UPSTAIRS" "timebodygyrojerkmeany" -0.0534616657714286
22 "WALKING_UPSTAIRS" "timebodygyrojerkmeanz" -0.0825323119857143
22 "WALKING_UPSTAIRS" "timebodygyrojerkstdx" -0.33761429402381
22 "WALKING_UPSTAIRS" "timebodygyrojerkstdy" -0.570756061476191
22 "WALKING_UPSTAIRS" "timebodygyrojerkstdz" -0.339804879202381
22 "WALKING_UPSTAIRS" "timebodygyromagmean" -0.248143547762619
22 "WALKING_UPSTAIRS" "timebodygyromagstd" -0.336473102
22 "WALKING_UPSTAIRS" "timebodygyromeanx" -0.107412435674762
22 "WALKING_UPSTAIRS" "timebodygyromeany" -0.00514567657142857
22 "WALKING_UPSTAIRS" "timebodygyromeanz" 0.101344267014286
22 "WALKING_UPSTAIRS" "timebodygyrostdx" -0.391542529938095
22 "WALKING_UPSTAIRS" "timebodygyrostdy" -0.456557332142857
22 "WALKING_UPSTAIRS" "timebodygyrostdz" -0.349098972380952
22 "WALKING_UPSTAIRS" "timegravityaccmagmean" -0.0315275493095238
22 "WALKING_UPSTAIRS" "timegravityaccmagstd" 0.0106739345142857
22 "WALKING_UPSTAIRS" "timegravityaccmeanx" 0.867085289047619
22 "WALKING_UPSTAIRS" "timegravityaccmeany" -0.368600238809524
22 "WALKING_UPSTAIRS" "timegravityaccmeanz" -0.00808443582142857
22 "WALKING_UPSTAIRS" "timegravityaccstdx" -0.942661582619048
22 "WALKING_UPSTAIRS" "timegravityaccstdy" -0.939422410714286
22 "WALKING_UPSTAIRS" "timegravityaccstdz" -0.930786738571429
23 "LAYING" "frequencybodyaccjerkmagmean" -0.555134392305556
23 "LAYING" "frequencybodyaccjerkmagstd" -0.563155808986111
23 "LAYING" "frequencybodyaccjerkmeanx" -0.575487501111111
23 "LAYING" "frequencybodyaccjerkmeany" -0.528360174763889
23 "LAYING" "frequencybodyaccjerkmeanz" -0.827131425
23 "LAYING" "frequencybodyaccjerkstdx" -0.549260584680555
23 "LAYING" "frequencybodyaccjerkstdy" -0.491319508027778
23 "LAYING" "frequencybodyaccjerkstdz" -0.862741571111111
23 "LAYING" "frequencybodyaccmagmean" -0.608405795583333
23 "LAYING" "frequencybodyaccmagstd" -0.739607087916667
23 "LAYING" "frequencybodyaccmeanx" -0.605512663527778
23 "LAYING" "frequencybodyaccmeany" -0.4539896553125
23 "LAYING" "frequencybodyaccmeanz" -0.761140602083333
23 "LAYING" "frequencybodyaccstdx" -0.600588602611111
23 "LAYING" "frequencybodyaccstdy" -0.436986955101528
23 "LAYING" "frequencybodyaccstdz" -0.74184803375
23 "LAYING" "frequencybodygyrojerkmagmean" -0.817970913333333
23 "LAYING" "frequencybodygyrojerkmagstd" -0.845704247361111
23 "LAYING" "frequencybodygyromagmean" -0.732925497097222
23 "LAYING" "frequencybodygyromagstd" -0.711702754861111
23 "LAYING" "frequencybodygyromeanx" -0.581202678180556
23 "LAYING" "frequencybodygyromeany" -0.804768913611111
23 "LAYING" "frequencybodygyromeanz" -0.739860737777778
23 "LAYING" "frequencybodygyrostdx" -0.686836475416667
23 "LAYING" "frequencybodygyrostdy" -0.772405546527778
23 "LAYING" "frequencybodygyrostdz" -0.823499806527778
23 "LAYING" "timebodyaccjerkmagmean" -0.589275545277778
23 "LAYING" "timebodyaccjerkmagstd" -0.557319923583333
23 "LAYING" "timebodyaccjerkmeanx" 0.0819567659861111
23 "LAYING" "timebodyaccjerkmeany" 0.00593723848333333
23 "LAYING" "timebodyaccjerkmeanz" -0.000528825241388889
23 "LAYING" "timebodyaccjerkstdx" -0.542273327666667
23 "LAYING" "timebodyaccjerkstdy" -0.494369395081944
23 "LAYING" "timebodyaccjerkstdz" -0.845448571111111
23 "LAYING" "timebodyaccmagmean" -0.537619284447222
23 "LAYING" "timebodyaccmagstd" -0.655636222513889
23 "LAYING" "timebodyaccmeanx" 0.281173174861111
23 "LAYING" "timebodyaccmeany" -0.01500005276875
23 "LAYING" "timebodyaccmeanz" -0.113818133347222
23 "LAYING" "timebodyaccstdx" -0.601395466676389
23 "LAYING" "timebodyaccstdy" -0.417747196448611
23 "LAYING" "timebodyaccstdz" -0.735498590138889
23 "LAYING" "timebodygyrojerkmagmean" -0.795852335972222
23 "LAYING" "timebodygyrojerkmagstd" -0.824341425416667
23 "LAYING" "timebodygyrojerkmeanx" -0.105056021294444
23 "LAYING" "timebodygyrojerkmeany" -0.0346085325111111
23 "LAYING" "timebodygyrojerkmeanz" -0.0495538843166667
23 "LAYING" "timebodygyrojerkstdx" -0.6706415775
23 "LAYING" "timebodygyrojerkstdy" -0.884553548888889
23 "LAYING" "timebodygyrojerkstdz" -0.758230755138889
23 "LAYING" "timebodygyromagmean" -0.657795659077778
23 "LAYING" "timebodygyromagstd" -0.687004309305556
23 "LAYING" "timebodygyromeanx" -0.0471203096120833
23 "LAYING" "timebodygyromeany" -0.0790900742902778
23 "LAYING" "timebodygyromeanz" 0.0887276091708333
23 "LAYING" "timebodygyrostdx" -0.660419252638889
23 "LAYING" "timebodygyrostdy" -0.782830044027778
23 "LAYING" "timebodygyrostdz" -0.785885988055556
23 "LAYING" "timegravityaccmagmean" -0.537619284447222
23 "LAYING" "timegravityaccmagstd" -0.655636222513889
23 "LAYING" "timegravityaccmeanx" 0.418318868611111
23 "LAYING" "timegravityaccmeany" 0.307428631676389
23 "LAYING" "timegravityaccmeanz" 0.238209534027778
23 "LAYING" "timegravityaccstdx" -0.975633077361111
23 "LAYING" "timegravityaccstdy" -0.971037883055556
23 "LAYING" "timegravityaccstdz" -0.966733357638889
23 "SITTING" "frequencybodyaccjerkmagmean" -0.958055291764706
23 "SITTING" "frequencybodyaccjerkmagstd" -0.956262231029412
23 "SITTING" "frequencybodyaccjerkmeanx" -0.975716858382353
23 "SITTING" "frequencybodyaccjerkmeany" -0.938068801323529
23 "SITTING" "frequencybodyaccjerkmeanz" -0.973756706617647
23 "SITTING" "frequencybodyaccjerkstdx" -0.977539264558824
23 "SITTING" "frequencybodyaccjerkstdy" -0.941430588676471
23 "SITTING" "frequencybodyaccjerkstdz" -0.979953966911765
23 "SITTING" "frequencybodyaccmagmean" -0.930541545735294
23 "SITTING" "frequencybodyaccmagstd" -0.922975147382353
23 "SITTING" "frequencybodyaccmeanx" -0.963596485588235
23 "SITTING" "frequencybodyaccmeany" -0.919393236323529
23 "SITTING" "frequencybodyaccmeanz" -0.959666363676471
23 "SITTING" "frequencybodyaccstdx" -0.963941759852941
23 "SITTING" "frequencybodyaccstdy" -0.916065574558824
23 "SITTING" "frequencybodyaccstdz" -0.946530108529412
23 "SITTING" "frequencybodygyrojerkmagmean" -0.979962881323529
23 "SITTING" "frequencybodygyrojerkmagstd" -0.978885233970588
23 "SITTING" "frequencybodygyromagmean" -0.949015771617647
23 "SITTING" "frequencybodygyromagstd" -0.930164371029412
23 "SITTING" "frequencybodygyromeanx" -0.956104818676471
23 "SITTING" "frequencybodygyromeany" -0.968712585882353
23 "SITTING" "frequencybodygyromeanz" -0.940863498970588
23 "SITTING" "frequencybodygyrostdx" -0.966221328676471
23 "SITTING" "frequencybodygyrostdy" -0.954500847941177
23 "SITTING" "frequencybodygyrostdz" -0.9428273725
23 "SITTING" "timebodyaccjerkmagmean" -0.967194037941176
23 "SITTING" "timebodyaccjerkmagstd" -0.957691547205882
23 "SITTING" "timebodyaccjerkmeanx" 0.0884378220588235
23 "SITTING" "timebodyaccjerkmeany" 0.00510273842676471
23 "SITTING" "timebodyaccjerkmeanz" -0.00927226812911765
23 "SITTING" "timebodyaccjerkstdx" -0.975498047352941
23 "SITTING" "timebodyaccjerkstdy" -0.937475047352941
23 "SITTING" "timebodyaccjerkstdz" -0.977496485735294
23 "SITTING" "timebodyaccmagmean" -0.943236809852941
23 "SITTING" "timebodyaccmagstd" -0.917398499955882
23 "SITTING" "timebodyaccmeanx" 0.262768301455882
23 "SITTING" "timebodyaccmeany" -0.0126569633470588
23 "SITTING" "timebodyaccmeanz" -0.107051297382353
23 "SITTING" "timebodyaccstdx" -0.963536771764706
23 "SITTING" "timebodyaccstdy" -0.913676056029412
23 "SITTING" "timebodyaccstdz" -0.948768140588235
23 "SITTING" "timebodygyrojerkmagmean" -0.980973523970588
23 "SITTING" "timebodygyrojerkmagstd" -0.978944775
23 "SITTING" "timebodygyrojerkmeanx" -0.0977574752941176
23 "SITTING" "timebodygyrojerkmeany" -0.0415720642970588
23 "SITTING" "timebodygyrojerkmeanz" -0.0615632418029412
23 "SITTING" "timebodygyrojerkstdx" -0.970678077205882
23 "SITTING" "timebodygyrojerkstdy" -0.985026220294118
23 "SITTING" "timebodygyrojerkstdz" -0.973947265294118
23 "SITTING" "timebodygyromagmean" -0.921688134705882
23 "SITTING" "timebodygyromagstd" -0.929956176911765
23 "SITTING" "timebodygyromeanx" -0.025822005375
23 "SITTING" "timebodygyromeany" -0.0885708025161765
23 "SITTING" "timebodygyromeanz" 0.144589856147059
23 "SITTING" "timebodygyrostdx" -0.963622787647059
23 "SITTING" "timebodygyrostdy" -0.959042147205882
23 "SITTING" "timebodygyrostdz" -0.937961243823529
23 "SITTING" "timegravityaccmagmean" -0.943236809852941
23 "SITTING" "timegravityaccmagstd" -0.917398499955882
23 "SITTING" "timegravityaccmeanx" 0.423728144117647
23 "SITTING" "timegravityaccmeany" 0.397402160616834
23 "SITTING" "timegravityaccmeanz" 0.183513483691176
23 "SITTING" "timegravityaccstdx" -0.943144956029412
23 "SITTING" "timegravityaccstdy" -0.953686775
23 "SITTING" "timegravityaccstdz" -0.966214598382353
23 "STANDING" "frequencybodyaccjerkmagmean" -0.801368864592647
23 "STANDING" "frequencybodyaccjerkmagstd" -0.819528356279412
23 "STANDING" "frequencybodyaccjerkmeanx" -0.822422300955882
23 "STANDING" "frequencybodyaccjerkmeany" -0.777337770970588
23 "STANDING" "frequencybodyaccjerkmeanz" -0.899858211764706
23 "STANDING" "frequencybodyaccjerkstdx" -0.854427086764706
23 "STANDING" "frequencybodyaccjerkstdy" -0.8039060845
23 "STANDING" "frequencybodyaccjerkstdz" -0.926208464264706
23 "STANDING" "frequencybodyaccmagmean" -0.760536402639706
23 "STANDING" "frequencybodyaccmagstd" -0.790788927205882
23 "STANDING" "frequencybodyaccmeanx" -0.823393812279412
23 "STANDING" "frequencybodyaccmeany" -0.699461090907353
23 "STANDING" "frequencybodyaccmeanz" -0.8339743975
23 "STANDING" "frequencybodyaccstdx" -0.839953592794118
23 "STANDING" "frequencybodyaccstdy" -0.676572903394118
23 "STANDING" "frequencybodyaccstdz" -0.772373166029412
23 "STANDING" "frequencybodygyrojerkmagmean" -0.905784706470588
23 "STANDING" "frequencybodygyrojerkmagstd" -0.903903709117647
23 "STANDING" "frequencybodygyromagmean" -0.841948043235294
23 "STANDING" "frequencybodygyromagstd" -0.824443413970588
23 "STANDING" "frequencybodygyromeanx" -0.810975642279412
23 "STANDING" "frequencybodygyromeany" -0.877705880147059
23 "STANDING" "frequencybodygyromeanz" -0.815968670147059
23 "STANDING" "frequencybodygyrostdx" -0.847590584852941
23 "STANDING" "frequencybodygyrostdy" -0.85119675
23 "STANDING" "frequencybodygyrostdz" -0.834724537794118
23 "STANDING" "timebodyaccjerkmagmean" -0.837516659117647
23 "STANDING" "timebodyaccjerkmagstd" -0.808912894308824
23 "STANDING" "timebodyaccjerkmeanx" 0.0786351748117647
23 "STANDING" "timebodyaccjerkmeany" -0.0146902931123529
23 "STANDING" "timebodyaccjerkmeanz" -0.0145390740473529
